,pk_1,pk_2,pk_3,pk_4,pk_5,data_1,data_2
623,223,1419,15,11072,101000883,2,8625.0
624,223,1578,15,11072,101000883,4,17250.0
625,236,986,15,11072,101000883,9,567.11
626,236,1055,15,11072,101000883,3,208.97
627,238,993,15,11072,101000883,12,751.13
628,240,1045,15,11072,101000883,3,151.48
629,244,10081,15,11072,101000883,2,89.05
630,223,1421,15,11072,101000883,1,4312.0
631,196,10298,15,11072,101000883,6,1110.33
632,196,10299,15,11072,101000883,8,1480.44
633,196,10300,15,11072,101000883,3,555.16
634,196,10310,15,11072,101000883,3,555.17
635,196,10322,15,11072,101000883,6,1110.33
636,196,10350,15,11072,101000883,3,555.17
637,196,10334,15,11072,101000883,9,1665.49
638,196,10297,15,11072,101000883,8,1480.43
639,175,1069,15,11072,101000883,3,141.17
640,182,1069,15,11072,101000883,4,127.68
641,223,1519,15,11072,101000883,1,4383.0
642,223,1499,15,11072,101000883,9,39444.0
646,236,1028,34,11045,101003507,2,29.75
647,236,1121,34,11045,101003507,19,282.62
648,236,1386,34,11045,101003507,1,14.87
649,196,10298,34,11045,101003507,650,38181.93
650,196,10299,34,11045,101003507,58,3242.2
651,196,10320,34,11045,101003507,6,335.4
652,196,10322,34,11045,101003507,92,5142.8
653,196,10350,34,11045,101003507,33,1844.7
654,196,10308,34,11045,101003507,15,838.5
655,196,10334,34,11045,101003507,42,2347.8
656,196,10335,34,11045,101003507,61,3547.45
657,236,1584,34,11045,101003507,63,917.11
659,196,10322,19,11253,101005559,3,146.55
660,182,1069,19,11253,101005559,6,75.72
661,233,1501,19,11253,101005585,9,985.34
662,235,1055,19,11253,101005585,30,3179.28
663,235,1171,19,11253,101005585,4,424.04
664,235,1175,19,11253,101005585,9,954.92
665,235,1356,19,11253,101005585,2,213.01
666,196,10299,19,11253,101005585,3,146.56
667,196,10322,19,11253,101005585,4,195.42
668,182,1069,19,11253,101005585,7,88.78
669,182,1869,19,11253,101005585,3,38.19
670,196,10299,19,11253,101005627,7,341.97
671,196,10322,19,11253,101005627,5,244.27
672,182,1069,19,11253,101005627,6,78.35
673,182,1869,19,11253,101005627,3,40.18
674,233,1501,19,11253,101005635,9,972.72
675,233,1567,19,11253,101005635,10,1070.27
676,235,1055,19,11253,101005635,90,9349.78
677,235,1171,19,11253,101005635,3,314.81
678,235,1175,19,11253,101005635,12,1270.23
679,235,1356,19,11253,101005635,5,532.53
680,196,10299,19,11253,101005635,4,195.92
681,196,10322,19,11253,101005635,2,97.71
682,182,1069,19,11253,101005635,5,61.95
683,182,1869,19,11253,101005635,3,41.6
684,215,972,19,11253,101010411,53,408.1
685,215,985,19,11253,101010411,25,192.5
686,215,1002,19,11253,101010411,67,513.16
687,215,1003,19,11253,101010411,6,46.11
688,223,1045,19,11253,101010411,1,1290.0
689,223,1419,19,11253,101010411,25,32250.0
690,223,1578,19,11253,101010411,11,14190.0
691,223,1639,19,11253,101010411,69,89010.0
692,233,1501,19,11253,101010411,37,3563.67
693,233,1567,19,11253,101010411,54,5198.85
694,235,1055,19,11253,101010411,24,2241.03
695,235,1171,19,11253,101010411,139,12983.3
696,235,1175,19,11253,101010411,59,5513.89
697,236,986,19,11253,101010411,27,378.54
698,236,1055,19,11253,101010411,72,846.29
699,236,1769,19,11253,101010411,15,205.92
700,238,993,19,11253,101010411,56,582.67
701,238,1015,19,11253,101010411,7,74.21
702,240,1036,19,11253,101010411,25,365.62
703,223,1421,19,11253,101010411,12,15480.0
704,235,1356,19,11253,101010411,71,6635.03
705,196,10298,19,11253,101010411,3,108.6
706,196,10299,19,11253,101010411,16,579.28
707,196,10322,19,11253,101010411,14,506.87
708,233,1546,19,11253,101010411,11,1059.56
709,233,1523,19,11253,101010411,33,3166.19
710,175,1069,19,11253,101010411,17,207.68
711,182,1069,19,11253,101010411,1,9.31
712,233,1548,19,11253,101010411,10,962.79
713,233,1550,19,11253,101010411,2,192.66
714,233,1552,19,11253,101010411,15,1444.56
715,215,972,19,11253,101010510,14,107.8
716,215,985,19,11253,101010510,9,69.3
717,215,1002,19,11253,101010510,8,61.58
718,215,1003,19,11253,101010510,6,45.94
719,223,1045,19,11253,101010510,1,1290.0
720,223,1419,19,11253,101010510,13,16770.0
721,233,1501,19,11253,101010510,13,1252.82
722,233,1567,19,11253,101010510,22,2119.84
723,235,1055,19,11253,101010510,201,18781.8
724,235,1171,19,11253,101010510,50,4673.56
725,235,1175,19,11253,101010510,11,1027.89
726,236,986,19,11253,101010510,24,336.36
727,236,1055,19,11253,101010510,72,1009.02
728,238,993,19,11253,101010510,14,148.13
729,238,1015,19,11253,101010510,7,73.39
730,240,1036,19,11253,101010510,13,189.5
731,223,1421,19,11253,101010510,8,10320.0
732,235,1356,19,11253,101010510,31,2897.25
733,196,10299,19,11253,101010510,15,543.07
734,196,10322,19,11253,101010510,9,325.84
735,244,10073,19,11253,101010510,30,294.36
736,233,1546,19,11253,101010510,8,770.46
737,233,1523,19,11253,101010510,31,2983.4
738,175,1069,19,11253,101010510,57,697.39
739,182,1069,19,11253,101010510,1,9.3
740,233,1548,19,11253,101010510,9,866.28
741,233,1550,19,11253,101010510,6,578.43
742,233,1552,19,11253,101010510,16,1541.08
744,215,1002,19,11253,101014652,40,448.05
745,215,1003,19,11253,101014652,15,168.02
746,233,1523,19,11253,101014652,-1,-104.48
747,236,1011,22,11057,101015683,7,114.41
748,236,1012,22,11057,101015683,2,32.68
749,236,1015,22,11057,101015683,7,114.41
750,236,1016,22,11057,101015683,5,81.72
751,236,1026,22,11057,101015683,7,114.41
752,236,1028,22,11057,101015683,8,130.76
753,236,1039,22,11057,101015683,7,114.4
754,236,1040,22,11057,101015683,9,147.09
755,236,1058,22,11057,101015683,102,1666.96
756,236,1119,22,11057,101015683,5,81.72
757,236,1120,22,11057,101015683,9,147.09
758,236,1121,22,11057,101015683,6,98.07
759,236,1381,22,11057,101015683,10,163.43
760,236,1383,22,11057,101015683,6,98.07
761,236,1384,22,11057,101015683,8,130.75
762,236,1385,22,11057,101015683,7,114.38
763,236,1386,22,11057,101015683,7,114.4
764,196,10299,22,11057,101015683,13,632.88
765,196,10300,22,11057,101015683,6,291.69
766,196,10319,22,11057,101015683,9,435.54
767,196,10322,22,11057,101015683,9,435.09
768,236,1582,22,11057,101015683,13,212.48
769,236,1583,22,11057,101015683,16,261.51
770,236,1055,44,11163,101015699,12,507.38
771,196,10298,44,11163,101015699,31,3734.83
772,196,10299,44,11163,101015699,4,483.48
773,196,10322,44,11163,101015699,4,481.98
774,244,10073,44,11163,101015699,11,333.13
775,182,1069,44,11163,101015699,4,85.08
776,182,1869,44,11163,101015699,9,191.42
777,236,1055,44,11163,101015725,23,1172.55
778,196,10298,44,11163,101015725,6,962.18
779,196,10299,44,11163,101015725,6,962.18
780,196,10322,44,11163,101015725,6,962.18
781,196,10350,44,11163,101015725,3,481.09
782,196,10335,44,11163,101015725,4,642.82
783,244,10073,44,11163,101015725,8,290.84
784,182,1069,44,11163,101015725,3,84.27
785,182,1869,44,11163,101015725,2,56.23
788,233,1567,13,11259,101029643,1,38881.81
789,235,1343,13,11259,101029643,2,67499.98
790,233,1522,13,11259,101029643,1,35470.26
791,233,1567,13,11259,101030088,1,33534.07
792,235,1343,13,11259,101030088,2,66000.01
793,233,1522,13,11259,101030088,2,67068.13
794,236,1016,23,15724,101041341,3,24.55
795,236,1028,23,15724,101041341,4,32.9
796,236,1058,23,15724,101041341,12,98.64
797,236,1381,23,15724,101041341,15,123.13
798,236,1383,23,15724,101041341,12,97.83
799,236,1386,23,15724,101041341,6,49.12
800,236,1582,23,15724,101041341,8,65.43
801,236,1583,23,15724,101041341,14,113.75
802,236,1015,23,15724,101041606,2,16.39
803,236,1016,23,15724,101041606,1,8.18
804,236,1028,23,15724,101041606,6,49.17
805,236,1058,23,15724,101041606,36,295.04
806,236,1121,23,15724,101041606,10,81.83
807,236,1381,23,15724,101041606,9,73.75
808,236,1383,23,15724,101041606,7,57.37
809,236,1386,23,15724,101041606,4,32.31
810,244,10071,23,15724,101041606,5,29.47
811,244,10081,23,15724,101041606,29,172.99
812,236,1582,23,15724,101041606,7,57.15
813,236,1583,23,15724,101041606,12,98.08
814,215,972,24,11137,101052652,1,29.81
815,215,1002,24,11137,101052652,3,93.49
816,215,1003,24,11137,101052652,2,59.63
817,238,1015,24,11137,101052652,3,104.34
818,196,10298,24,11137,101052652,165,29090.25
819,196,10299,24,11137,101052652,11,1937.85
820,196,10300,24,11137,101052652,3,528.91
821,196,10319,24,11137,101052652,8,1410.43
822,196,10320,24,11137,101052652,6,1057.83
823,196,10322,24,11137,101052652,11,1939.35
824,196,10350,24,11137,101052652,3,528.91
825,196,10334,24,11137,101052652,1,176.31
826,196,10297,24,11137,101052652,3,528.44
827,215,1002,81,11270,101052942,2,74.78
828,215,1003,81,11270,101052942,1,36.04
829,236,1769,73,13948,101055200,20,1739.72
830,244,10070,73,13948,101055200,1,50.87
831,236,1028,73,11117,101055457,9,1268.65
832,236,1058,73,11117,101055457,9,1275.28
833,236,1386,73,11117,101055457,7,982.81
834,236,1380,73,11117,101055457,4,560.75
835,236,1583,73,11117,101055457,4,562.27
838,215,983,22,16140,101058840,36,2215.36
839,215,1002,22,16140,101058840,-1,-61.54
840,215,1003,22,16140,101058840,45,2769.25
841,233,1567,22,16140,101058840,14,16575.62
842,236,1011,22,16140,101058840,3,471.65
843,236,1012,22,16140,101058840,11,1727.45
844,236,1015,22,16140,101058840,17,2672.31
845,236,1016,22,16140,101058840,10,1570.88
846,236,1026,22,16140,101058840,111,17433.66
847,236,1028,22,16140,101058840,149,23425.03
848,236,1039,22,16140,101058840,-1,-72.73
849,236,1040,22,16140,101058840,10,1572.15
850,236,1043,22,16140,101058840,-6,-943.32
851,236,1044,22,16140,101058840,8,1257.72
852,236,1058,22,16140,101058840,2294,360118.91
853,236,1119,22,16140,101058840,6,941.59
854,236,1120,22,16140,101058840,9,1414.95
855,236,1121,22,16140,101058840,6,943.29
856,236,1122,22,16140,101058840,19,2986.91
857,236,1381,22,16140,101058840,10,1570.28
858,236,1383,22,16140,101058840,11,1726.72
859,236,1384,22,16140,101058840,13,2041.01
860,236,1385,22,16140,101058840,5,786.07
861,236,1386,22,16140,101058840,148,23263.32
862,233,1472,22,16140,101058840,5,5919.87
863,175,1069,22,16140,101058840,218,26555.67
864,236,1582,22,16140,101058840,15,2355.35
865,236,1583,22,16140,101058840,41,6371.2
866,236,1584,22,16140,101058840,19,2950.71
867,233,1524,22,16140,101058840,10,11924.51
868,236,1011,22,12283,101065258,14,170.77
869,236,1012,22,12283,101065258,10,122.52
870,236,1015,22,12283,101065258,16,191.56
871,236,1016,22,12283,101065258,22,266.53
872,236,1026,22,12283,101065258,19,222.4
873,236,1028,22,12283,101065258,9,109.86
874,236,1058,22,12283,101065258,480,5880.98
875,236,1381,22,12283,101065258,14,171.2
876,236,1383,22,12283,101065258,12,125.77
877,236,1386,22,12283,101065258,16,192.67
878,236,1582,22,12283,101065258,20,231.51
879,236,1583,22,12283,101065258,14,167.92
880,236,1058,22,11000,101066207,24,1865.19
881,244,10071,22,11000,101066207,4,227.16
882,215,985,44,11141,101067866,6,193.48
883,215,1002,44,11141,101067866,12,385.18
884,233,1501,44,11141,101067866,4,1135.09
885,233,1567,44,11141,101067866,14,3974.71
886,235,1055,44,11141,101067866,30,8255.45
887,235,1171,44,11141,101067866,6,1651.55
888,235,1175,44,11141,101067866,4,1100.72
889,235,1356,44,11141,101067866,9,2477.6
890,223,1639,34,15359,101079366,550,1089898.0
891,236,1026,34,15359,101079366,201,4945.46
892,236,1028,34,15359,101079366,189,4650.27
893,236,1058,34,15359,101079366,2100,51667.59
894,236,1119,34,15359,101079366,85,2088.8
895,236,1120,34,15359,101079366,121,2977.06
896,236,1121,34,15359,101079366,169,4150.78
897,236,1122,34,15359,101079366,106,2607.05
898,236,1384,34,15359,101079366,92,2259.97
899,236,1385,34,15359,101079366,98,2396.32
900,236,1386,34,15359,101079366,314,7715.18
901,244,10070,34,15359,101079366,2417,48453.44
902,244,10081,34,15359,101079366,530,10788.32
903,244,10082,34,15359,101079366,103,2260.79
904,223,1421,34,15359,101079366,32,63412.0
905,175,1069,34,15359,101079366,518,12558.91
906,175,1869,34,15359,101079366,7,169.71
907,236,1583,34,15359,101079366,172,4231.07
908,240,1073,16,11134,101099646,1,21.34
909,196,10322,16,11134,101099646,-1,-66.93
910,182,1069,16,11134,101099646,6,114.02
911,196,10299,16,11134,101099653,3,200.79
912,196,10322,16,11134,101099653,5,334.66
913,182,1069,16,11134,101099653,15,282.9
914,182,1869,16,11134,101099653,6,114.02
915,182,1871,16,11134,101099653,6,112.1
916,223,1419,16,11134,101099669,41,89790.0
917,223,1578,16,11134,101099669,20,43800.0
918,223,1639,16,11134,101099669,108,236520.0
919,233,1501,16,11134,101099669,98,18639.87
920,233,1567,16,11134,101099669,246,46779.79
921,235,1055,16,11134,101099669,933,171750.27
922,235,1171,16,11134,101099669,15,2761.38
923,235,1175,16,11134,101099669,86,15831.75
924,236,986,16,11134,101099669,25,638.24
925,236,1055,16,11134,101099669,190,4864.45
926,236,1771,16,11134,101099669,57,1107.42
927,238,993,16,11134,101099669,4,83.67
928,238,1015,16,11134,101099669,60,1468.32
929,240,1036,16,11134,101099669,36,976.43
930,244,10081,16,11134,101099669,22,444.84
931,223,1421,16,11134,101099669,29,63510.0
932,235,1356,16,11134,101099669,20,3682.5
933,196,10299,16,11134,101099669,3,200.79
934,196,10322,16,11134,101099669,12,803.14
935,244,10073,16,11134,101099669,78,1604.07
936,233,1546,16,11134,101099669,60,11401.25
937,233,1523,16,11134,101099669,20,3800.93
938,175,1069,16,11134,101099669,291,6811.33
939,182,1069,16,11134,101099669,69,1534.75
940,182,1869,16,11134,101099669,111,1918.14
941,233,1548,16,11134,101099669,21,3992.02
942,233,1550,16,11134,101099669,18,3418.26
943,233,1552,16,11134,101099669,24,4564.64
944,235,1366,16,11134,101099669,48,8836.23
945,215,972,16,11134,101099687,2,29.41
946,215,1002,16,11134,101099687,-2,-29.43
947,215,1003,16,11134,101099687,1,14.7
948,223,1419,16,11134,101099687,37,81030.0
949,223,1578,16,11134,101099687,25,54750.0
950,223,1639,16,11134,101099687,372,814680.0
951,233,1501,16,11134,101099687,52,9769.92
952,233,1567,16,11134,101099687,11,2084.0
953,235,1175,16,11134,101099687,-2,-367.14
954,236,986,16,11134,101099687,24,512.52
955,236,1055,16,11134,101099687,67,1683.15
956,238,1015,16,11134,101099687,3,62.58
957,240,1036,16,11134,101099687,12,325.44
958,235,1356,16,11134,101099687,4,734.38
959,244,10073,16,11134,101099687,59,1214.51
960,233,1546,16,11134,101099687,7,1326.49
961,233,1523,16,11134,101099687,9,1700.5
962,175,1069,16,11134,101099687,293,6838.29
963,182,1069,16,11134,101099687,19,365.47
964,182,1869,16,11134,101099687,12,230.79
965,233,1548,16,11134,101099687,14,2568.68
966,233,1550,16,11134,101099687,18,3281.2
967,233,1552,16,11134,101099687,16,3051.9
968,235,1366,16,11134,101099687,54,9924.56
969,233,1567,16,11134,101099695,3,566.38
970,240,1073,16,11134,101099695,1,23.68
971,196,10299,16,11134,101099695,8,535.44
972,196,10322,16,11134,101099695,8,535.44
973,235,1366,16,11134,101099695,3,551.45
974,215,1017,79,11025,101105898,2,1103.89
975,240,1036,79,11025,101105898,1,793.85
976,182,1069,79,11025,101105898,4,1874.64
977,215,1002,30,13731,101112266,1,7.55
978,235,1175,30,13731,101112266,2,155.19
979,236,986,30,13731,101112266,6,85.99
980,196,10322,30,13731,101112266,4,113.75
981,244,10073,30,13731,101112266,6,50.37
982,175,1069,30,13731,101112266,12,124.76
984,223,1046,30,13731,101112324,1,955.0
985,244,10073,30,13731,101112324,10,83.09
986,175,1069,30,13731,101112324,3,31.61
987,223,1419,30,13731,101112332,1,956.0
988,235,1175,30,13731,101112332,6,465.65
989,236,986,30,13731,101112332,3,42.16
990,196,10322,30,13731,101112332,2,56.76
991,244,10073,30,13731,101112332,11,93.27
992,175,1069,30,13731,101112332,5,51.61
993,215,972,30,13731,101114767,35,288.12
994,215,985,30,13731,101114767,87,715.79
995,215,1002,30,13731,101114767,13,107.18
996,233,1501,30,13731,101114767,63,4465.66
997,233,1567,30,13731,101114767,20,1416.8
998,235,1055,30,13731,101114767,1127,77371.26
999,235,1171,30,13731,101114767,29,1993.02
1000,235,1175,30,13731,101114767,72,4943.16
1001,236,986,30,13731,101114767,19,268.24
1002,236,1055,30,13731,101114767,18,253.98
1003,238,1015,30,13731,101114767,16,213.54
1004,244,10081,30,13731,101114767,33,283.6
1005,235,1356,30,13731,101114767,44,3020.81
1006,196,10322,30,13731,101114767,2,66.77
1007,244,10073,30,13731,101114767,74,646.22
1008,233,1546,30,13731,101114767,28,1978.44
1009,175,1069,30,13731,101114767,86,957.61
1011,223,1419,17,11064,101129666,8,41203.0
1012,223,1578,17,11064,101129666,6,30902.0
1013,223,1639,17,11064,101129666,3,15451.0
1014,235,1171,17,11064,101129666,8,3868.82
1015,235,1175,17,11064,101129666,9,4351.54
1016,236,986,17,11064,101129666,3,249.4
1017,238,993,17,11064,101129666,8,469.7
1018,244,10081,17,11064,101129666,12,642.0
1019,196,10299,17,11064,101129666,5,933.62
1020,196,10322,17,11064,101129666,6,1116.62
1021,244,10073,17,11064,101129666,6,320.37
1022,182,1069,17,11064,101129666,3,137.25
1023,182,1869,17,11064,101129666,6,274.5
1024,238,993,23,14977,101146470,7,104.5
1025,238,1015,23,14977,101146470,9,134.38
1026,223,1578,22,14366,101183135,15,15577.0
1027,223,1639,22,14366,101183135,132,122408.0
1028,236,1011,22,14366,101183135,77,887.43
1029,236,1012,22,14366,101183135,64,737.57
1030,236,1015,22,14366,101183135,25,288.13
1031,236,1016,22,14366,101183135,31,357.25
1032,236,1026,22,14366,101183135,29,334.21
1033,236,1028,22,14366,101183135,64,737.61
1034,236,1039,22,14366,101183135,16,182.59
1035,236,1040,22,14366,101183135,18,205.11
1036,236,1043,22,14366,101183135,19,218.44
1037,236,1044,22,14366,101183135,13,149.3
1038,236,1058,22,14366,101183135,3985,45935.43
1039,236,1119,22,14366,101183135,15,172.7
1040,236,1120,22,14366,101183135,18,207.34
1041,236,1121,22,14366,101183135,18,206.63
1042,236,1122,22,14366,101183135,17,195.89
1043,236,1381,22,14366,101183135,53,610.79
1044,236,1383,22,14366,101183135,59,679.99
1045,236,1384,22,14366,101183135,6,69.0
1046,236,1385,22,14366,101183135,13,149.79
1047,236,1386,22,14366,101183135,33,380.16
1048,236,1769,22,14366,101183135,60,682.92
1049,244,10071,22,14366,101183135,103,837.37
1050,244,10081,22,14366,101183135,44,356.82
1051,223,1421,22,14366,101183135,3,2783.0
1052,236,1582,22,14366,101183135,109,1255.1
1053,236,1583,22,14366,101183135,85,978.15
1054,236,1584,22,14366,101183135,11,124.73
1055,215,972,79,12386,101183176,1,399.44
1056,223,1578,79,12386,101183176,1,44909.0
1057,215,972,79,12386,101183515,1,678.83
1058,223,1419,79,12386,101183515,2,154135.0
1059,196,10322,18,11740,101194850,1,200.14
1060,196,10350,18,11740,101194850,3,600.43
1061,215,985,40,11108,101203545,72,1696.49
1062,215,1002,40,11108,101203545,22,518.63
1063,215,1003,40,11108,101203545,11,261.55
1064,235,1066,15,11072,101207033,24,7596.12
1065,235,1966,15,11072,101207033,3,949.52
